网络运维专员,陕西绝顶人峰网络科技有限公司,3-4.5千/月,西安-高新技术产业开发区|无工作经验|大专|招1人|05-06发布,绩效奖金|全勤奖|通讯补贴|员工旅游|节日福利|免费班车|专业培训|餐饮补贴|交通补贴|弹性工作
运维工程师,陕西淘丁实业集团有限公司,0.8-1.2万/月,西安-长安区|无工作经验|招1人|05-06发布,周末双休|带薪年假|五险一金|餐饮补贴
安全运维工程师,中通服科信信息技术有限公司,5-7千/月,西安|无工作经验|招3人|05-06发布,绩效奖金|通讯补贴|年终奖金|定期体检
IT运维专员,福建省三福百货有限公司,3.5-5千/月,西安|无工作经验|大专|招2人|05-06发布,五险一金|员工旅游|通讯补贴|专业培训|年终奖金
网络运维工程师,西安国际医学中心有限公司,0.7-1万/月,西安-高新技术产业开发区|3-4年经验|本科|招1人|05-06发布,做五休二|带薪年假|五险一金|节日福利|全勤奖|绩效奖金|餐饮补贴
网络运维工程师,西安尚瑞信息技术有限公司,4.5-6千/月,西安-西咸新区|3-4年经验|大专|招若干人|05-06发布,绩效奖金|年终奖金|周末双休|节日福利|免费班车|全勤奖
网络运维工程师,陕西巨人商务信息咨询有限公司,6-8千/月,西安-雁塔区|无工作经验|招5人|05-06发布,
运维部文员3000+五险一金,西安乾优软件科技有限公司,2.7-4.5千/月,西安-未央区|无工作经验|招2人|05-06发布,弹性工作|包住宿|五险一金|绩效奖金|节日福利|专业培训|交通补贴|高温补贴|通讯补贴|餐饮补贴
云计算运维工程师,上海安畅网络科技股份有限公司,4.5-6千/月,西安-雁塔区|1年经验|大专|招5人|05-06发布,五险一金|员工旅游|年终奖金|弹性工作|定期体检
运维专员,华润太平洋餐饮管理（北京）有限公司,3-4.5千/月,西安|1年经验|大专|招3人|05-06发布,做五休二|带薪年假|五险一金|高温补贴|通讯补贴|加班补贴|餐饮补贴|交通补贴|节日福利|专业培训
运维工程师,西安朔维医疗数据有限公司,0.6-1.2万/月,西安-高新技术产业开发区|2年经验|大专|招2人|05-06发布|计算机网络 计算机应用,五险一金|年终奖金|股票期权|节日福利|绩效奖金
售后运维工程师（西安）,北京锐安科技有限公司,,西安|无工作经验|本科|招若干人|05-06发布,
云计算运维,润联软件系统（深圳）有限公司,,西安|无工作经验|本科|招若干人|05-06发布,
运维管理（德银控股.上海）,陕西天行健车联网信息技术有限公司,1-1.5万/月,上海-静安区|2年经验|本科|招1人|05-06发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|定期体检|做五休二
运维工程师/实习生,陕西摩天黑石教育科技有限公司,4-7.5千/月,西安-碑林区|无工作经验|大专|招3人|05-06发布,
网络运维工程师,陕西力源仪器设备检测有限公司,4.5-6千/月,西安-长安区|2年经验|本科|招1人|05-06发布,绩效奖金|年终奖金|定期体检|员工旅游|五险一金
ERP实施顾问(实习生),用友网络科技股份有限公司陕西分公司,1.5-2千/月,西安|无工作经验|招若干人|05-06发布,专业培训
大数据运维,西安华创人力资源管理咨询有限公司,20-30万/月,西安-雁塔区|5-7年经验|本科|招2人|04-29发布,五险一金|定期体检|绩效奖金|年终奖金|员工旅游
网络管理员,西安力邦制药有限公司,0.5-1.2万/月,西安|2年经验|大专|招1人|03-14发布|英语良好|计算机应用 计算机网络,五险一金|补充医疗保险|免费班车|员工旅游|年终奖金|绩效奖金|专业培训|定期体检|餐饮补贴|通讯补贴
平面设计师、天猫京东设计师、电商美工,西安碧云天承贸易有限公司,4-6千/月,西安-长安区|1年经验|大专|招4人|03-17发布,五险|绩效奖金|员工旅游|年终奖金|专业培训
技术部经理4000-8000/月,西安善翔电子科技有限责任公司,4-8千/月,西安-雁塔区|无工作经验|本科|招2人|03-18发布,专业培训|弹性工作|绩效奖金|年终奖金|带薪年假
中级数仓开发,西安安谷运合软件技术有限公司,1-1.5万/月,上海-嘉定区|2年经验|招1人|03-18发布,五险一金|交通补贴|餐饮补贴|年终奖金|弹性工作
IT技术支持,西安亚购信息科技有限公司,3-5千/月,西安-高新技术产业开发区|2年经验|本科|招若干人|03-19发布,五险一金|专业培训|年终奖金|绩效奖金|定期体检|出国机会
数据开发工程师,西安亚购信息科技有限公司,1-2万/月,西安-高新技术产业开发区|5-7年经验|本科|招若干人|03-19发布,五险一金|员工旅游|出国机会|绩效奖金|年终奖金
JS前端开发工程师,旅拍通科技有限公司,0.8-1万/月,西安-未央区|3-4年经验|大专|招1人|03-19发布,
服务器工程师,环迅通科技（北京）有限公司,0.8-1万/月,西安-雁塔区|3-4年经验|本科|招1人|03-19发布|英语良好|计算机科学与技术 计算机网络,弹性工作|专业培训|出国机会|绩效奖金|五险一金
系统工程师（通讯/IT）,环迅通科技（北京）有限公司,0.8-1万/月,深圳-南山区|3-4年经验|大专|招2人|03-19发布|英语|计算机科学与技术 通信工程,
小程序电商运营,汉中永杨医药科技发展股份有限公司,4-6千/月,西安-高新技术产业开发区|1年经验|大专|招5人|03-20发布,
行政主管(职位编号：03),陕西荣森网络科技有限公司,4-8千/月,西安-雁塔区|1年经验|大专|招2人|03-22发布,弹性工作|员工旅游|五险一金|朝九晚五|绩效奖金|年终奖金|餐饮补贴|股票期权
电商客服,西安碧云天承贸易有限公司,3-4.5千/月,西安-长安区|1年经验|大专|招5人|03-24发布,五险|绩效奖金|员工旅游|年终奖金|专业培训
电控设计,陕西通家汽车股份有限公司,0.6-1万/月,西安|3-4年经验|本科|招2人|03-25发布,五险一金|餐饮补贴|绩效奖金|交通补贴|免费班车
机房维护工程师,西安海润通信技术有限公司,2-4千/月,西安|1年经验|大专|招2人|03-26发布,五险一金|股票期权|年终奖金|定期体检
维护工程师助理/实习生,西安海润通信技术有限公司,2-4千/月,西安|无工作经验|大专|招2人|03-26发布,五险一金|股票期权|年终奖金|定期体检
网络运营工程师,陕西大辉医疗科技有限公司,4.5-6千/月,西安|3-4年经验|大专|招3人|03-27发布,补充医疗保险|通讯补贴|专业培训|绩效奖金|年终奖金|交通补贴|五险一金|节日福利
焊装设备工程师,宝能汽车有限公司,0.8-1.5万/月,西安-西咸新区|3-4年经验|大专|招1人|03-27发布,五险一金|补充医疗保险|员工旅游|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|定期体检
IT主管工程师（BOM和PLM）,宝能汽车有限公司,0.8-1.5万/月,西安-西咸新区|5-7年经验|本科|招1人|03-27发布,五险一金|免费班车|餐饮补贴|专业培训|年终奖金|定期体检|全薪病假|十四薪
水暖工程师(职位编号：baoneng003478),宝能汽车有限公司,0.8-1万/月,西安|3-4年经验|本科|招1人|03-27发布,五险一金|定期体检|弹性工作|年终奖金|餐饮补贴|专业培训
焊装工艺工程师(职位编号：baoneng003477),宝能汽车有限公司,6-8千/月,西安|3-4年经验|本科|招3人|03-27发布,五险一金|定期体检|弹性工作|年终奖金|餐饮补贴|专业培训
系统架构师,陕西西部资信股份有限公司,1.2-1.5万/月,西安-高新技术产业开发区|无工作经验|招1人|03-28发布,五险一金|弹性工作|定期体检|员工旅游
配置管理工程师,陕西西部资信股份有限公司,6-8千/月,西安-高新技术产业开发区|无工作经验|招1人|03-28发布,五险一金|弹性工作|定期体检|员工旅游
热能工程师（北京  西安）,西安盛恒智业物联网科技有限公司,0.7-1万/月,北京-海淀区|无工作经验|招2人|03-29发布,五险一金|带薪年假
紧急招聘维护工程师五险一金,西安远眺网络科技有限公司,6-8千/月,西安-高新技术产业开发区|2年经验|本科|招5人|04-02发布,五险一金|交通补贴|通讯补贴|定期体检|绩效奖金|年终奖金|早餐奶、水果
急招：维护工程师,西安远眺网络科技有限公司,6-8千/月,西安-高新技术产业开发区|2年经验|本科|招5人|04-02发布,五险一金|交通补贴|通讯补贴|定期体检|绩效奖金|年终奖金|早餐奶、水果
维护工程师 五险一金,西安远眺网络科技有限公司,6-8千/月,西安-高新技术产业开发区|无工作经验|招5人|04-02发布,五险一金|交通补贴|通讯补贴|定期体检|绩效奖金|年终奖金|早餐奶、水果
技术总监,西安同信力创项目管理咨询有限公司,0.7-1万/月,西安|无工作经验|本科|招1人|04-02发布,五险一金|补充公积金|员工旅游|交通补贴|通讯补贴|绩效奖金|年终奖金|定期体检
弱电工程师,陕西荣森网络科技有限公司,4-8千/月,西安-雁塔区|3-4年经验|大专|招2人|04-02发布,专业培训|弹性工作|员工旅游|五险一金|周末双休|朝九晚五|法定假日
销售,西安沃泰科技有限公司,3-6千/月,西安|无工作经验|招5人|04-02发布,五险一金|补充医疗保险|餐饮补贴|通讯补贴|出差补贴|节日福利
技术服务工程师（4k-10k）,陕西中海知易信息技术有限公司,0.4-1万/月,西安-雁塔区|无工作经验|招15人|04-03发布,通讯补贴|绩效奖金|年终奖金|交通补贴|员工旅游|定期体检|单双休|专业培训|餐饮补贴|五险一金
安全业务高级工程师,中国电信集团系统集成有限责任公司西安区域中心,4-8千/月,西安|2年经验|本科|招5人|04-03发布,
高级网络工程师,中国电信集团系统集成有限责任公司西安区域中心,0.7-1万/月,西安|3-4年经验|招3人|04-03发布,
安全服务工程师,中国电信集团系统集成有限责任公司西安区域中心,6-8千/月,西安|2年经验|大专|招2人|04-03发布|计算机网络 计算机科学与技术,五险一金|年终奖金|交通补贴|餐饮补贴|通讯补贴|定期体检
资深数据平台开发工程师（西安）,杭州数云信息技术有限公司西安分公司,1.5-2万/月,西安-高新技术产业开发区|5-7年经验|大专|招1人|04-09发布,
通信工程师,西安优音通信有限公司,6-8千/月,西安-未央区|3-4年经验|大专|招2人|04-09发布|普通话|计算机科学与技术,五险一金|餐饮补贴|定期体检|专业培训|出国机会|绩效奖金|员工旅游|年终奖金
A29-1 系统集成工程师,西安卓睿信息技术有限公司,4.5-6千/月,西安|无工作经验|大专|招5人|04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
A213-1 数据库工程师/管理员,西安卓睿信息技术有限公司,4.5-6千/月,西安|无工作经验|大专|招5人|04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
系统集成工程师实习生,西安卓睿信息技术有限公司,4.5-6千/月,西安|无工作经验|大专|招6人|04-10发布,五险一金|补充医疗保险|补充公积金|员工旅游|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|定期体检
数据库工程师/管理员实习,西安卓睿信息技术有限公司,4.5-6千/月,西安|无工作经验|大专|招6人|04-10发布,五险一金|补充医疗保险|补充公积金|员工旅游|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|定期体检
数据库工程师/管理员,西安卓睿信息技术有限公司,4.5-6千/月,西安|无工作经验|大专|招6人|04-10发布,五险一金|补充医疗保险|补充公积金|员工旅游|通讯补贴|专业培训|绩效奖金|年终奖金|弹性工作|定期体检
系统集成工程师,西安卓睿信息技术有限公司,4.5-6千/月,西安|无工作经验|大专|招6人|04-10发布,五险一金|补充医疗保险|员工旅游|补充公积金|通讯补贴|专业培训|绩效奖金|年终奖金|弹性工作|定期体检
游戏设计/助理/实习生  双休+五险一金,西安卓睿信息技术有限公司,6-8千/月,西安|无工作经验|大专|招7人|04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
环评系统工程师助理实习生/应届,西安卓睿信息技术有限公司,3-4.5千/月,西安-碑林区|无工作经验|本科|招3人|04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
A61-1技术支持、维护经理,西安卓睿信息技术有限公司,4.5-6千/月,西安|无工作经验|大专|招5人|04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
A62-1技术支持、维护工程师,西安卓睿信息技术有限公司,4.5-6千/月,西安|无工作经验|大专|招5人|04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
品牌专员（文案策划）双休+4k-6k,西安卓睿信息技术有限公司,4.5-6千/月,西安|1年经验|大专|招6人|04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
网络和信息安全工程师/助理/实习生  双休,西安卓睿信息技术有限公司,6-8千/月,西安-碑林区|无工作经验|大专|招6人|04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
软件售前技术（追溯项目）,西安立人科技股份有限公司,6-8千/月,西安|5-7年经验|大专|招1人|04-10发布,五险一金|绩效奖金|节日福利
弱电主管,陕西荣森网络科技有限公司,4-8千/月,西安-雁塔区|1年经验|中专|招1人|04-10发布,专业培训|弹性工作|员工旅游|五险一金|周末双休|朝九晚五|法定假日
售前顾问,西安融科通信技术有限公司,0.6-1.2万/月,西安|2年经验|本科|招3人|04-11发布,五险一金|员工旅游|绩效奖金|定期体检
运维工程师-实习生,中国软件与技术服务股份有限公司,1.5-3千/月,西安|无工作经验|本科|招3人|05-06发布,五险一金|专业培训|通讯补贴|定期体检|年终奖金
系统管理岗,西安弗斯特口腔医院有限公司,0.5-1万/月,西安-高新技术产业开发区|无工作经验|本科|招1人|03-07发布,周末双休|五险一金
网络管理,西安弗斯特口腔医院有限公司,4-7千/月,西安-高新技术产业开发区|无工作经验|本科|招1人|03-07发布,周末双休|五险一金
信息专员,西安弗斯特口腔医院有限公司,4-6千/月,西安-高新技术产业开发区|无工作经验|本科|招1人|03-07发布,周末双休|五险一金
店铺运营,陕西省君凯电子科技有限公司,4-8千/月,西安|2年经验|本科|招2人|03-08发布,五险一金|专业培训|交通补贴|餐饮补贴|通讯补贴|绩效奖金
网络维护工程师,中通服科信信息技术有限公司,3-4.5千/月,西安|3-4年经验|大专|招2人|03-09发布,
IT技术支持,西安雅格纳商贸有限公司,5-8千/月,西安-未央区|无工作经验|大专|招3人|03-09发布,做五休二|五险一金|绩效奖金|周末双休|节日福利|全勤奖|弹性工作|带薪年假|通讯补贴
基础架构工程师,西安瑞蓝创软件科技有限公司,0.8-2万/月,西安-高新技术产业开发区|2年经验|本科|招3人|03-11发布,
数据库管理员,西安瑞蓝创软件科技有限公司,0.6-1万/月,西安-高新技术产业开发区|2年经验|本科|招2人|03-11发布|计算机科学与技术 软件工程,五险一金|补充医疗保险|员工旅游|年终奖金|定期体检|专业培训|出国机会
软件测试/QA,西安雅格纳商贸有限公司,6-8千/月,西安-未央区|无工作经验|大专|招3人|03-12发布,做五休二|五险一金|绩效奖金|周末双休|节日福利|全勤奖|弹性工作|带薪年假|通讯补贴
新媒体运营专员,陕西昱鑫科技发展有限责任公司,3-4.5千/月,西安|1年经验|大专|招1人|03-12发布|普通话熟练,五险一金|专业培训|餐饮补贴|通讯补贴|绩效奖金|节日福利
高级工程师,北京华软金科信息技术有限公司,1-1.5万/月,西安|5-7年经验|本科|招3人|03-12发布,五险一金|定期体检|绩效奖金|餐饮补贴|通讯补贴|周末双休
数据分析顾问,每一天便利超市连锁有限公司信息中心研发部,6-8千/月,西安-碑林区|2年经验|本科|招3人|04-12发布|统计学 经济学,五险一金|员工旅游|专业培训|绩效奖金
技术支持（软件）,西安和芯信息科技有限公司,5-7千/月,西安|无工作经验|本科|招5人|04-13发布,五险一金|补充医疗保险|交通补贴|专业培训|定期体检|员工旅游|节日福利|周末双休
电气工程师,陕西天成瑞源电力科技有限公司,3-6千/月,西安-未央区|1年经验|大专|招若干人|04-27发布|电气工程及其自动化,五险一金|专业培训|定期体检|绩效奖金|年终奖金|员工旅游|周末双休|员工生日|不定期团建
售前技术支持工程师,陕西天成瑞源电力科技有限公司,4-4.5千/月,西安-未央区|无工作经验|大专|招5人|04-27发布,五险一金|定期体检|专业培训|员工旅游|绩效奖金|年终奖金|员工生日
PHP高级开发工程师,天天充电,0.8-1.5万/月,西安-高新技术产业开发区|无工作经验|招1人|04-27发布,五险一金|高温补贴|节日福利|专业培训|绩效奖金
意大利语运营储备/客服,宁波豪雅进出口集团有限公司,4-6千/月,西安-碑林区|无工作经验|本科|招2人|04-27发布|意大利语熟练,五险|专业培训|绩效奖金|年终奖金|周末双休
售前工程师,陕西兆通利合数码有限公司,4.5-6千/月,西安|3-4年经验|大专|招2人|04-27发布|计算机科学与技术 电子信息工程,周末双休|带薪年假|五险一金|绩效奖金|节日福利|专业培训|通讯补贴
销售服务支持,陕西百旺金赋信息科技有限公司,3-5千/月,西安|1年经验|中专|招1人|04-28发布,五险一金|交通补贴|餐饮补贴|绩效奖金|年终奖金|周末双休|节日福利|带薪年假
系统维护专员,西安美城房地产顾问股份有限公司,4.5-6千/月,西安-未央区|1年经验|大专|招1人|04-28发布,五险一金|员工旅游|专业培训|带薪年假|定期体检|出国机会|年终奖金|交通补贴|绩效奖金
电气技术员,北京埃顿酒店服务有限公司,3-4.5千/月,西安-高新技术产业开发区|2年经验|高中|招1人|04-28发布,五险一金|年终奖金|绩效奖金
高级软件工程师,华为技术有限公司,1.5-2万/月,西安-高新技术产业开发区|无工作经验|招若干人|04-28发布,
IT信息化工程师(职位编号：baoneng003918),宝能汽车有限公司,0.8-1万/月,西安-西咸新区|3-4年经验|本科|招2人|04-29发布,
售前技术支持高级工程师,西安西拓电气股份有限公司,0.7-1.5万/月,西安-雁塔区|5-7年经验|本科|招1人|04-29发布|电气工程及其自动化 电气信息工程,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|弹性工作|带薪年假|周末双休
云平台安全服务工程师,三门峡崤云安全服务有限公司,0.6-1.2万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训
初级机房监控工程师,三门峡崤云信息服务股份有限公司,3-6千/月,三门峡|无工作经验|招2人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
高级存储工程师,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
云计算高级技术支持工程师（网络方向）,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训|弹性工作
云计算高级技术支持工程师（操作系统方向）,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训|弹性工作
Linux技术支持工程师,三门峡崤云信息服务股份有限公司,4-8千/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训|弹性工作
云计算解决方案专家,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训|弹性工作
高级DBA工程师,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训|弹性工作
数据库技术支持工程师,三门峡崤云信息服务股份有限公司,4-8千/月,三门峡|无工作经验|招2人|04-29发布,五险一金|年终奖金|专业培训|弹性工作
大数据交付专家,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训|弹性工作
数据库工程师,三门峡崤云视联科技有限公司,0.8-1.5万/月,三门峡|无工作经验|招2人|04-29发布,五险一金|年终奖金|专业培训|周末双休|带薪年假|定期体检
大数据挖掘工程师,三门峡崤云信息服务股份有限公司,0.8-2万/月,三门峡|无工作经验|招2人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
大数据开发实施工程师,三门峡崤云信息服务股份有限公司,0.8-2.5万/月,三门峡|无工作经验|招3人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
数据库高级DBA工程师,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训|餐饮补贴|定期体检|弹性工作|绩效奖金|交通补贴
云平台网络工程师,三门峡崤云安全服务有限公司,,三门峡|无工作经验|招若干人|04-29发布,五险一金|年终奖金|专业培训
信息安全分析师,三门峡崤云安全服务有限公司,0.8-1.6万/月,三门峡|无工作经验|招3人|04-29发布,五险一金|年终奖金|专业培训
日志安全分析师,三门峡崤云安全服务有限公司,0.5-1万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训
网络编程工程师,三门峡崤云安全服务有限公司,0.8-1.6万/月,三门峡|无工作经验|招2人|04-29发布,五险一金|年终奖金|专业培训
手机软件测试工程师,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
手机软件测试工程师,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招2人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
Web软件测试工程师（高级）,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
Web软件测试工程师（中级）,三门峡崤云信息服务股份有限公司,4-8千/月,三门峡|无工作经验|招1人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
高级Java工程师,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招2人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
中级Java工程师,三门峡崤云信息服务股份有限公司,5-8千/月,三门峡|无工作经验|招6人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
初级Java工程师,三门峡崤云信息服务股份有限公司,3-6千/月,三门峡|无工作经验|招4人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
中级Web前端工程师,三门峡崤云信息服务股份有限公司,5-8千/月,三门峡|无工作经验|招3人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
高级Web前端工程师,三门峡崤云信息服务股份有限公司,0.8-1.5万/月,三门峡|无工作经验|招2人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
DBA,三门峡崤云安全服务有限公司,1-1.7万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|年终奖金|专业培训
安全技术支持工程师,三门峡崤云安全服务有限公司,0.6-1万/月,三门峡|无工作经验|招6人|04-29发布,五险一金|年终奖金|专业培训
渗透测试工程师,三门峡崤云安全服务有限公司,0.8-1.6万/月,三门峡|无工作经验|招2人|04-29发布,五险一金|年终奖金|专业培训
日志安全分析师,三门峡崤云信息服务股份有限公司,0.5-1万/月,三门峡|无工作经验|招1人|04-29发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|股票期权|弹性工作
交付工程师,西安因联信息科技有限公司,5-8千/月,西安|2年经验|本科|招2人|04-29发布|测控技术与仪器 电子信息科学与技术,五险一金|补充公积金|员工旅游|绩效奖金|弹性工作|定期体检|周末双休
交付工程师,西安因联信息科技有限公司,5-8千/月,西安-高新技术产业开发区|无工作经验|招1人|04-29发布,五险一金|弹性工作|定期体检|员工旅游|交通补贴|餐饮补贴|周末双休|年底双薪|节日福利
系统工程师,西安因联信息科技有限公司,5-8千/月,西安-高新技术产业开发区|无工作经验|招1人|04-29发布,五险一金|员工旅游|定期体检|交通补贴|餐饮补贴|节日福利|周末双休|弹性工作|年底双薪|全勤奖
交付工程师,西安因联信息科技有限公司,5-8千/月,西安-高新技术产业开发区|无工作经验|招1人|04-29发布,周末双休|带薪年假|五险一金|节日福利|全勤奖|年底双薪|年终奖金|每年调薪|定期体检|员工旅游
市场策划经理,西安因联信息科技有限公司,1.2-2万/月,北京-海淀区|无工作经验|招1人|04-29发布,五险一金|员工旅游|定期体检|交通补贴|餐饮补贴|节日福利|周末双休|弹性工作|年底双薪|全勤奖
实施工程师,西安易龙软件有限公司,0.6-1.3万/月,西安-雁塔区|2年经验|大专|招若干人|04-29发布,五险一金|通讯补贴|交通补贴|餐饮补贴
设备管理工程师,金花企业（集团）股份有限公司西安金花制药厂,0.5-1万/月,西安|5-7年经验|大专|招2人|04-29发布,五险一金|专业培训|年终奖金|绩效奖金|员工旅游|员工餐厅|健康体检|内部竞聘
机器人应用工程师,西安培韵智能科技有限公司,6-8千/月,西安-经济技术开发区|无工作经验|招3人|04-29发布,
技术支持（服务）,西安和芯信息科技有限公司,4-6千/月,西安|无工作经验|本科|招6人|04-13发布|计算机科学与技术 电子科学与技术,五险一金|定期体检|专业培训|补充医疗保险|交通补贴|员工旅游|节日福利|周末双休
服务工程师,西安和芯信息科技有限公司,4-6千/月,西安|无工作经验|本科|招5人|04-13发布,五险一金|专业培训|交通补贴|绩效奖金|员工旅游|补充医疗保险|定期体检|周末双休|节日福利
地理信息分公司-自动化系统维护工程师(职位编号：04100003),中煤航测遥感集团有限公司,4-6千/月,西安-长安区|3-4年经验|本科|招6人|04-14发布|测控技术与仪器 电力系统及自动化,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|定期体检|绩效奖金|年终奖金
地下空间公司-售前工程师/项目实施工程师(职位编号：04100011),中煤航测遥感集团有限公司,6-8千/月,西安-长安区|1年经验|本科|招2人|04-14发布,五险一金|交通补贴|餐饮补贴|定期体检|年休假|通讯补贴|专业培训|绩效奖金|年终奖金
